id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
43418,FR-0078,heliport,"Hôpital Jean Minjoz Heliport",47.225833892822266,5.96416711807251,934,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Besancon,0,,,,,,,0,2009-03-14T19:27:43+00:00
43435,FR-0095,heliport,"Hôpital Montimaran Heliport",43.34138870239258,3.255000114440918,176,EU,France,FR,Occitanie,FR-OCC,OCC,Beziers,0,,,,,,,0,2009-03-14T19:28:19+00:00
43358,FR-0018,heliport,"Centre Hospitalier Saint Nicolas De Blay Heliport",45.135780334472656,-0.6595829725265503,81,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Blaye,0,,,,,,,0,2009-03-14T19:25:37+00:00
43398,FR-0058,heliport,"Centre Hospitalier Heliport",47.60472106933594,1.3424999713897705,355,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Blois,0,,,,,,,0,2009-03-14T19:26:59+00:00
43472,FR-0132,heliport,"Polyclinique Heliport",50.37540817260742,2.9097089767456055,203,EU,France,FR,Hauts-de-France,FR-HDF,HDF,"Bois Bernard",0,,,,,,,0,2009-03-14T19:29:40+00:00
331105,FR-0388,closed,"ZTN Air ULM",49.0139,0.03611,,EU,France,FR,Normandy,FR-NOR,NOR,Boissey,0,,,,,,"LF1457, LF1457",0,2019-05-01T05:16:51+00:00
43364,FR-0024,heliport,"Pellegrin Centre Hospitalier Heliport",44.82749938964844,-0.6044440269470215,344,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bordeaux,0,,,,,,,0,2009-03-14T19:25:49+00:00
43367,FR-0027,heliport,"Robert Piqué Hôpital Militaire Heliport",44.79999923706055,-0.574167013168335,62,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bordeaux,0,,,,,,,0,2009-03-14T19:25:55+00:00
333778,FR-0397,closed,"Boucali Airbase",43.567021,-1.494055,33,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Boucau,0,,,,,,,0,2020-04-05T18:04:48+00:00
43464,FR-0124,heliport,"Boulogne Sur Mer Centre Hospitalier Heliport",50.72305679321289,1.6288889646530151,279,EU,France,FR,Hauts-de-France,FR-HDF,HDF,"Boulogne Sur Mer",0,,,,,,,0,2009-03-14T19:29:23+00:00
43444,FR-0104,heliport,"Centre Hospitalier Heliport",45.95500183105469,1.7513890266418457,1476,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bourganeuf,0,,,,,,,0,2009-03-14T19:28:37+00:00
43399,FR-0059,heliport,"Centre Hospitalier Heliport",47.08416748046875,2.4352779388427734,445,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Bourges,0,,,,,,,0,2009-03-14T19:27:01+00:00
43386,FR-0046,heliport,"Amirauté Heliport",48.38055419921875,-4.491666793823242,8,EU,France,FR,Brittany,FR-BRE,BRE,Brest,0,,,,,,,0,2009-03-14T19:26:33+00:00
43393,FR-0053,heliport,"La Cavale Blanche Centre Hospitalier Heliport",48.40353012084961,-4.529566764831543,121,EU,France,FR,Brittany,FR-BRE,BRE,Brest,0,,,,,,,0,2009-03-14T19:26:48+00:00
43528,FR-0188,heliport,"Centre Hospitalier Heliport",44.90638732910156,6.632778167724609,4372,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Briancon,0,,,,,,,0,2009-03-14T19:31:50+00:00
43533,FR-0193,heliport,"Hôpital Jean Marcel Heliport",43.40305709838867,6.066389083862305,753,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Brignoles,0,,,,,,,0,2009-03-14T19:32:00+00:00
43441,FR-0101,heliport,"Brive-La Gaillarde Centre Hospitalier Heliport",45.1702766418457,1.5341670513153076,522,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"Brive-La Gaillarde",0,,,,,,,0,2009-03-14T19:28:31+00:00
326251,FR-0368,closed,"Buzet sur Tarn Aerodrome",43.768147,1.60426,,EU,France,FR,Occitanie,FR-OCC,OCC,"Buzet sur Tarn",0,,,,,,,0,2019-11-11T10:28:20+00:00
43476,FR-0136,heliport,"Centre Hospitalie Heliport",49.20628356933594,-0.3550119996070862,220,EU,France,FR,Normandy,FR-NOR,NOR,Caen,0,,,,,,,0,2009-03-14T19:29:49+00:00
43540,FR-0200,heliport,"Quai du Large Heliport",43.545088,7.0169,10,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Cannes,0,LFTL,,,,,,0,2022-09-11T12:47:04+00:00
43434,FR-0094,heliport,"Gayraud Centre Hospitalier Heliport",43.19111251831055,2.341110944747925,475,EU,France,FR,Occitanie,FR-OCC,OCC,Carcassonne,0,,,,,,,0,2009-03-14T19:28:17+00:00
43525,FR-0185,heliport,"Centre De Secours Heliport",44.04666519165039,5.0258331298828125,285,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Carpentras,0,,,,,,,0,2009-03-14T19:31:43+00:00
43457,FR-0117,heliport,"Centre Hospitalier Heliport",43.60388946533203,2.2391669750213623,642,EU,France,FR,Occitanie,FR-OCC,OCC,Castres,0,,,,,,,0,2009-03-14T19:29:08+00:00
43433,FR-0093,heliport,"Centre Medical du Cap Peyrefite  Heliport",42.45888900756836,3.1600000858306885,50,EU,France,FR,Occitanie,FR-OCC,OCC,Cerbere,0,,,,,,,0,2009-03-14T19:28:14+00:00
322152,FR-0354,balloonport,"Cérizols Balloonport",43.128889,1.069444,1312,EU,France,FR,Occitanie,FR-OCC,OCC,Cérizols,0,,,LF0926,http://www.ballon-bleu-horizon.fr/,,,0,2018-02-16T10:36:29+00:00
43580,FR-0240,heliport,"Relais Du Soleil Heliport",44.90972137451172,5.022500038146973,724,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chabeuil,0,,,,,,,0,2009-03-14T19:33:47+00:00
43504,FR-0164,heliport,"Challans Heliport",46.853729248046875,-1.8305690288543701,130,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Challans,0,,,,,,,0,2009-03-14T19:30:50+00:00
43405,FR-0065,heliport,"Centre Hospitalier Heliport",48.9738883972168,4.369443893432617,304,EU,France,FR,"Grand Est",FR-GES,GES,Chalons-En-Champagne,0,,,,,,,0,2009-03-14T19:27:13+00:00
43383,FR-0043,heliport,"Centre Hospitalier W. Morey Heliport",46.7783317565918,4.859167098999023,631,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Chalons-Sur-Saone,0,,,,,,,0,2009-03-14T19:26:28+00:00
43551,FR-0211,heliport,"Centre Hospitalier Heliport",45.56416702270508,5.913332939147949,1047,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chambery,0,,,,,,,0,2009-03-14T19:32:41+00:00
43558,FR-0218,heliport,"Centre Hospitalier Heliport",45.91444396972656,6.863056182861328,3399,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,,,,,0,2009-03-14T19:32:57+00:00
43561,FR-0221,heliport,"Croix De Lognan Heliport",45.970001220703125,6.944444179534912,6368,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,,,,,0,2009-03-14T19:33:03+00:00
43579,FR-0239,heliport,"Refuge Du Requin Heliport",45.88472366333008,6.930555820465088,8255,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,,,,,0,2009-03-14T19:33:45+00:00
43583,FR-0243,heliport,"Sécurité Heliport",45.93888854980469,6.8958330154418945,3532,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chamonix,0,,,,,,,0,2009-03-14T19:33:54+00:00
43401,FR-0061,heliport,"Centre Hospitalier Heliport",48.41999816894531,1.504721999168396,488,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Chartres,0,,,,,,,0,2009-03-14T19:27:05+00:00
43394,FR-0054,heliport,"Mairie Heliport",48.20277786254883,-3.8205559253692627,495,EU,France,FR,Brittany,FR-BRE,BRE,"Chateauneuf Du Faou",0,,,,,,,0,2009-03-14T19:26:50+00:00
43402,FR-0062,heliport,"Centre Hospitalier Heliport",46.799442291259766,1.6974999904632568,558,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Chateauroux,0,,,,,,,0,2009-03-14T19:27:07+00:00
43521,FR-0181,heliport,"Centre Hospitalier Heliport",46.83416748046875,0.5555559992790222,275,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Chatellerault,0,,,,,,,0,2009-03-14T19:31:29+00:00
43377,FR-0037,heliport,"Centre Hospitalier Heliport",47.862220764160156,4.558055877685547,792,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,"Chatillon Sur Seine",0,,,,,,,0,2009-03-14T19:26:15+00:00
43511,FR-0171,heliport,"Centre Hospitalier Heliport",49.6261100769043,3.237499952316284,180,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Chauny,0,,,,,,,0,2009-03-14T19:31:05+00:00
43474,FR-0134,heliport,"Arsenal-Premar Heliport",49.65388870239258,-1.6399999856948853,26,EU,France,FR,Normandy,FR-NOR,NOR,Cherbourg,0,,,,,,,0,2009-03-14T19:29:44+00:00
43477,FR-0137,heliport,"Centre Hospitalier Heliport",49.63888931274414,-1.611111044883728,62,EU,France,FR,Normandy,FR-NOR,NOR,Cherbourg,0,,,,,,,0,2009-03-14T19:29:51+00:00
43499,FR-0159,heliport,"Centre Hospitalier Cholet Heliport",47.04222106933594,-0.8958330154418945,351,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Cholet,0,,,,,,,0,2009-03-14T19:30:39+00:00
43410,FR-0070,heliport,"Centre Vinicole Heliport",49.02333450317383,3.984999895095825,466,EU,France,FR,"Grand Est",FR-GES,GES,Chouilly,0,,,,,,,0,2009-03-14T19:27:23+00:00
43428,FR-0088,heliport,"Hôpital D'Instruction Des Armées De Percy Heliport",48.81420135498047,2.253890037536621,333,EU,France,FR,Île-de-France,FR-IDF,IDF,Clamart,0,,,,,,,0,2009-03-14T19:29:21+00:00
43598,FR-0256,closed,"Altiport de la Croix Rosier",46.078056,4.547222,2461,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Claveisolles,0,,,,,,"LF6921, LF6921",0,2021-09-14T06:25:58+00:00
43370,FR-0030,heliport,"Centre Hospitalier Heliport",45.75694274902344,3.0919439792633057,1366,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Clermont-Ferrand,0,,,,,,,0,2009-03-14T19:26:01+00:00
43414,FR-0074,heliport,"Travaux Aeriens Bouquemont Heliport",48.85166549682617,3.967221975326538,483,EU,France,FR,"Grand Est",FR-GES,GES,Coligny,0,,,,,,,0,2009-03-14T19:27:31+00:00
43347,FR-0007,heliport,"Hôpital Pasteur Heliport",48.07500076293945,7.3380560874938965,660,EU,France,FR,"Grand Est",FR-GES,GES,Colmar,0,,,,,,,0,2009-03-14T19:25:16+00:00
43509,FR-0169,heliport,"Centre Hospitalier Heliport",49.38972091674805,2.79555606842041,108,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Compiegne,0,,,,,,,0,2009-03-14T19:31:01+00:00
43421,FR-0081,heliport,"Centre Hospitalier Heliport",48.59555435180664,2.4811110496520996,255,EU,France,FR,Île-de-France,FR-IDF,IDF,Corbeil,0,,,,,,,0,2009-03-14T19:27:49+00:00
308842,FR-0317,heliport,"Centre Hospitalier Sud Francilien Heliport",48.620279,2.457238,256,EU,France,FR,Île-de-France,FR-IDF,IDF,"Corbeil - Essonnes",0,,,,,,,0,2013-06-11T00:40:41+00:00
43546,FR-0206,heliport,"Centre de Secours de Courchevel Heliport",45.415000915527344,6.633056163787842,5799,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Courchevel,0,,,,,,,0,2009-03-14T19:32:30+00:00
43478,FR-0138,heliport,"Centre Hospitalier Heliport",49.041236877441406,-1.44343900680542,128,EU,France,FR,Normandy,FR-NOR,NOR,Coutances,0,,,,,,,0,2009-03-14T19:29:53+00:00
43513,FR-0173,heliport,"Centre Hospitalier Laënnec Heliport",49.247222900390625,2.4580559730529785,238,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Creil,0,,,,,,,0,2009-03-14T19:31:10+00:00
43422,FR-0082,heliport,"Centre Hospitalier Henri Mondor Heliport",48.79888916015625,2.453610897064209,160,EU,France,FR,Île-de-France,FR-IDF,IDF,Creteil,0,,,,,,,0,2009-03-14T19:27:51+00:00
43350,FR-0010,heliport,"Castets Heliport",43.91666793823242,-1.1569440364837646,184,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Dax,0,,,,,,,0,2009-03-14T19:25:22+00:00
43353,FR-0013,heliport,"Centre Hospitalier Heliport",43.712501525878906,-1.0402779579162598,31,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Dax,0,,,,,,,0,2009-03-14T19:25:28+00:00
43361,FR-0021,closed,"Aérodrome de Herm",43.821646,-1.103475,253,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Dax,0,,,,,,,0,2021-03-31T18:29:29+00:00
43365,FR-0025,heliport,"Pontonx Heliport",43.77777862548828,-0.9194440245628357,53,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Dax,0,,,,,,,0,2009-03-14T19:25:51+00:00
43368,FR-0028,heliport,"Tinon Heliport",43.733333587646484,-1.1777780055999756,151,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Dax,0,,,,,,,0,2009-03-14T19:25:57+00:00
43382,FR-0042,heliport,"Centre Hospitalier Régional Heliport",47.317222595214844,5.026944160461426,781,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Dijon,0,,,,,,,0,2009-03-14T19:26:25+00:00
43570,FR-0230,heliport,"Hôtel Du Château Heliport",46.358055114746094,6.132500171661377,1678,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Divonne,0,,,,,,,0,2009-03-14T19:33:24+00:00
43416,FR-0076,heliport,"Centre Hospitalier Heliport",47.08333206176758,5.472221851348877,870,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Dole,0,,,,,,,0,2009-03-14T19:27:39+00:00
43450,FR-0110,heliport,"Centre Hospitalier Heliport",48.67070770263672,5.9293107986450195,755,EU,France,FR,"Grand Est",FR-GES,GES,"Dommartin Les Toul",0,,,,,,,0,2009-03-14T19:28:50+00:00
43484,FR-0144,heliport,"Donville-Les-Bains Heliport",48.8663330078125,-1.5757219791412354,33,EU,France,FR,Normandy,FR-NOR,NOR,Donville-Les-Bains,0,,,,,,,0,2009-03-14T19:30:06+00:00
43473,FR-0133,heliport,"Usine Renault Heliport",50.362220764160156,3.037777900695801,95,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Douai,0,,,,,,,0,2009-03-14T19:29:42+00:00
43512,FR-0172,heliport,"Centre Hospitalier Heliport",50.15388870239258,2.353332996368408,236,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Doullens,0,,,,,,,0,2009-03-14T19:31:08+00:00
43400,FR-0060,heliport,"Centre Hospitalier Heliport",48.727500915527344,1.3847219944000244,451,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Dreux,0,,,,,,,0,2009-03-14T19:27:03+00:00
43466,FR-0126,heliport,"Centre Hospitalier Heliport",51.037498474121094,2.396667003631592,55,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Dunkerque,0,,,,,,,0,2009-03-14T19:29:27+00:00
354052,FR-0498,heliport,"La Fullie",45.63665,6.13621,4573,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,ECOLE,0,,,,,,,0,2022-04-18T02:26:47+00:00
333900,FR-0407,closed,"Fabas Bordeneuve",43.109722,1.117222,1300,EU,France,FR,Occitanie,FR-OCC,OCC,Fabas,0,,,,http://www.aero-hesbaye.be/vac/ULM/LF0952.pdf,,"LF0952, LF0952",0,2020-04-19T05:42:24+00:00
43572,FR-0232,heliport,"Hôtel Le Château Heliport",45.59000015258789,5.5369439125061035,1271,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Faverges De La Tour",0,,,,,,,0,2009-03-14T19:33:29+00:00
43494,FR-0154,heliport,"Centre Hospitalier Heliport",49.74305725097656,0.38555601239204407,318,EU,France,FR,Normandy,FR-NOR,NOR,Fecamp,0,,,,,,,0,2009-03-14T19:30:28+00:00
43563,FR-0223,heliport,"Flaine-Ete Heliport",46.003334045410156,6.696667194366455,5299,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Flaine,0,,,,,,,0,2009-03-14T19:33:08+00:00
43564,FR-0224,heliport,"Flaine-Hiver Heliport",46.00388717651367,6.690278053283691,5153,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Flaine,0,,,,,,,0,2009-03-14T19:33:11+00:00
43485,FR-0145,heliport,"Flamanville Heliport",49.533355712890625,-1.8817059993743896,269,EU,France,FR,Normandy,FR-NOR,NOR,Flamanville,0,,,,,,,0,2009-03-14T19:30:09+00:00
43427,FR-0087,heliport,"Flins Heliport",48.9819450378418,1.8638889789581299,82,EU,France,FR,Île-de-France,FR-IDF,IDF,Flins-sur-Seine,0,,,,,,,0,2009-03-14T19:28:01+00:00
354023,FR-0497,closed,"Base ULM de La Grosse Ferme Florimont",47.551216,7.057021,1279,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Florimont,0,,,,,,"LF9021, LF9021",0,2022-04-14T13:57:42+00:00
43458,FR-0118,heliport,"Centre Hospitalier Heliport",42.95277786254883,1.611111044883728,1476,EU,France,FR,Occitanie,FR-OCC,OCC,Foix,0,,,,,,,0,2009-03-14T19:29:10+00:00
43460,FR-0120,heliport,"Centre Hospitalier Intercommunal du Val d'Ariege Heliport",43.02527618408203,1.6174999475479126,1151,EU,France,FR,Occitanie,FR-OCC,OCC,Foix,0,,,,,,,0,2009-03-14T19:29:14+00:00
43488,FR-0148,heliport,"Casino Heliport",49.599998474121094,1.5333329439163208,492,EU,France,FR,Normandy,FR-NOR,NOR,"Forges Les Eaux",0,,,,,,,0,2009-03-14T19:30:15+00:00
340428,FR-0461,heliport,"Glénan Heliport",47.723504,-4.003029,,EU,France,FR,Brittany,FR-BRE,BRE,Fouesnant,0,,,,,,,0,2021-01-29T09:43:04+00:00
43529,FR-0189,heliport,"Hôpital Bonnet Heliport",43.439720153808594,6.751667022705078,69,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Frejus,0,,,,,,,0,2009-03-14T19:31:52+00:00
332511,FR-0362,closed,"Base ULM de Fresnoy le Grand",49.947375,3.393068,,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Fresnoy-le-Grand,0,,,,,,,0,2021-08-21T04:56:04+00:00
43532,FR-0192,heliport,"Hôpital Heliport",44.557498931884766,6.073332786560059,2490,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Gap,0,,,,,,,0,2009-03-14T19:31:58+00:00
43429,FR-0089,heliport,"Hôpital Raymond Poincaré Heliport",48.83944320678711,2.1702780723571777,446,EU,France,FR,Île-de-France,FR-IDF,IDF,Garches,0,,,,,,,0,2009-03-14T19:28:06+00:00
326175,FR-0366,seaplane_base,"Base Hydro-ULM de St Tropez",43.272776,6.608889,,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Golfe de Saint Tropez",0,,,LF8361,,,,0,2018-01-26T13:00:38+00:00
43565,FR-0225,heliport,"Grand Colombier Heliport",45.88138961791992,5.757500171661377,4716,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Grand Colombier",0,,,,,,,0,2009-03-14T19:33:13+00:00
43482,FR-0142,heliport,"Centre Hospitalier J. Monod Heliport",48.849998474121094,-1.5833330154418945,167,EU,France,FR,Normandy,FR-NOR,NOR,Granville,0,,,,,,,0,2009-03-14T19:30:02+00:00
340431,FR-0464,heliport,"Chausey Heliport",48.870166,-1.822713,,EU,France,FR,Normandy,FR-NOR,NOR,Granville,0,,,,,,,0,2021-01-29T09:48:50+00:00
43530,FR-0190,heliport,"Hôpital Clavary Heliport",43.619720458984375,6.92888879776001,552,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Grasse,0,,,,,,,0,2009-03-14T19:31:54+00:00
43568,FR-0228,heliport,"Hôpital Nord Heliport",45.20083236694336,5.745555877685547,716,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Grenoble,0,,,,,,,0,2009-03-14T19:33:20+00:00
43541,FR-0201,heliport,"Sarl R.C.E Heliport",43.26777648925781,6.551943778991699,21,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Grimaud,0,,,,,,,0,2009-03-14T19:32:18+00:00
320621,FR-0346,closed,"Grostenquin Air Base",49.0214762,6.7143418,,EU,France,FR,"Grand Est",FR-GES,GES,Grostenquin,0,,,,,,,0,2016-10-02T11:48:04+00:00
43430,FR-0090,heliport,"Les Sangliers Heliport",48.783538818359375,2.0716500282287598,518,EU,France,FR,Île-de-France,FR-IDF,IDF,Guyancourt,0,,,,,,,0,2009-03-14T19:28:08+00:00
43343,FR-0003,heliport,"Centre Hospitalier Heliport",48.79777908325195,7.776944160461426,530,EU,France,FR,"Grand Est",FR-GES,GES,Haguenau,0,,,,,,,0,2009-03-14T19:25:08+00:00
43487,FR-0147,heliport,"La Ferme Saint Siméon Heliport",49.424686431884766,0.22359499335289001,102,EU,France,FR,Normandy,FR-NOR,NOR,Honfleur,0,,,,,,,0,2009-03-14T19:30:13+00:00
43531,FR-0191,heliport,"Hôpital Heliport",43.11861038208008,6.111944198608398,88,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Hyeres,0,,,,,,,0,2009-03-14T19:31:56+00:00
326130,FR-0365,heliport,"Cavallo Helistrip",41.368431,9.264111,,EU,France,FR,Corsica,FR-COR,COR,"Ile Cavallo",0,,,,,,,0,2018-01-13T10:48:23+00:00
329815,FR-0378,closed,"Clipperton Island Landing Strip",10.313828,-109.230497,11,EU,France,FR,(unassigned),FR-U-A,U-A,"Île de Clipperton",0,,,,,https://en.wikipedia.org/wiki/Clipperton_Island,,0,2019-11-11T10:42:17+00:00
340429,FR-0462,heliport,"Île-de-Sein Heliport",48.035473,-4.854028,,EU,France,FR,Brittany,FR-BRE,BRE,Île-de-Sein,0,,,,,,,0,2021-01-29T09:46:35+00:00
340430,FR-0463,heliport,"Île-Molène Heliport",48.399964,-4.959996,,EU,France,FR,Brittany,FR-BRE,BRE,Île-Molène,0,,,,,,,0,2021-01-29T09:46:13+00:00
43346,FR-0006,heliport,"Graffenstaden Centre Hospitalier Heliport",48.53724670410156,7.721718788146973,515,EU,France,FR,"Grand Est",FR-GES,GES,Illkirch-Graffenstaden,0,,,,,,,0,2009-03-14T19:25:14+00:00
43344,FR-0004,heliport,"Centre Hospitalier Heliport",48.872501373291016,7.48638916015625,659,EU,France,FR,"Grand Est",FR-GES,GES,Ingwiller,0,,,,,,,0,2009-03-14T19:25:10+00:00
43542,FR-0202,heliport,"Societe Europeenne de Propulsion Heliport",43.543888092041016,4.951943874359131,72,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Istres,0,,,,,,,0,2009-03-14T19:32:21+00:00
43483,FR-0143,heliport,"Crossma Heliport",49.685123443603516,-1.9099539518356323,482,EU,France,FR,Normandy,FR-NOR,NOR,Jobourg,0,,,,,,,0,2009-03-14T19:30:04+00:00
43385,FR-0045,heliport,"Le Port Heliport",47.981109619140625,3.386667013168335,254,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Joigny,0,,,,,,,0,2009-03-14T19:26:31+00:00
322108,FR-0350,seaplane_base,"Base Hydro-ULM Juan Les Pins",43.565548,7.1024686,1,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Juan-les-Pins,0,,,LF0651,,,,0,2017-02-11T12:37:58+00:00
43507,FR-0167,heliport,"Camas Heliport",49.73249816894531,3.21476411819458,220,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Jussy,0,,,,,,,0,2009-03-14T19:30:56+00:00
308845,FR-0318,heliport,"Centre Hospitalier Bicêtre Heliport",48.809506,2.35622,269,EU,France,FR,Île-de-France,FR-IDF,IDF,Kremlin-Bicêtre,0,,,,,,,0,2013-06-11T08:14:40+00:00
43481,FR-0141,heliport,"Centre Hospitalier Heliport",48.767051696777344,0.6103230118751526,764,EU,France,FR,Normandy,FR-NOR,NOR,L'Aigle,0,,,,,,,0,2009-03-14T19:30:00+00:00
322201,FR-0359,seaplane_base,"Base Hydro-ULM de La Ciotat",43.1737172,5.641389,1,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"La Ciotat",0,,,LF1353,,,,0,2017-02-19T05:37:49+00:00
43627,FR-0285,closed,"Altisurface de La Clusaz",45.873611,6.425,4954,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Clusaz",0,,,,,,,0,2020-05-08T11:27:06+00:00
43609,FR-0267,closed,"Crete De Brouffiers Altiport",45.34111,5.886111,7251,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Morte Alpe de Serre",0,,,,,,,0,2019-01-21T07:03:25+00:00
43518,FR-0178,heliport,"Centre Hospitalier Heliport",46.159000396728516,-1.142591953277588,49,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"La Rochelle",0,,,,,,,0,2009-03-14T19:31:22+00:00
43352,FR-0012,heliport,"Centre Hospitalier Heliport",44.63138961791992,-1.1627780199050903,20,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"La Teste De Buch",0,,,,,,,0,2009-03-14T19:25:26+00:00
43634,FR-0292,closed,"Altisurface de La Toussuire",45.272221,6.266667,5413,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"La Toussuire",0,,,,,,,0,2020-05-26T10:24:14+00:00
43363,FR-0023,heliport,"Le Huga Heliport",45.00694274902344,-1.164721965789795,52,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Lacanau,0,,,,,,,0,2009-03-14T19:25:47+00:00
43389,FR-0049,heliport,"Centre Hospitalier Heliport",48.7227783203125,-3.465277910232544,92,EU,France,FR,Brittany,FR-BRE,BRE,Lannion,0,,,,,,,0,2009-03-14T19:26:39+00:00
43503,FR-0163,heliport,"Centre Hospitalier Heliport",48.06666564941406,-0.7833330035209656,279,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Laval,0,,,,,,,0,2009-03-14T19:30:48+00:00
322119,FR-0351,seaplane_base,"Base Hydro-ULM Rhône Lavours",45.8108763,5.78132,,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Lavours,0,,,LF0158,,,,0,2017-02-12T05:55:42+00:00
43380,FR-0040,heliport,"Centre Hospitalier Hotel Dieu Heliport",46.80500030517578,4.448888778686523,1180,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,"Le Creusot",0,,,,,,,0,2009-03-14T19:26:21+00:00
43496,FR-0156,heliport,"Hopital Jacques Monod Heliport",49.524723052978516,0.18472200632095337,40,EU,France,FR,Normandy,FR-NOR,NOR,"Le Havre",0,,,,,,,0,2009-03-14T19:30:32+00:00
